Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,Price_to_SMA20,EMA_20,EMA_50,EMA_Diff_Pct,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,ATR,Vol_SMA5,Volume_Shock,CMF,ADX,MACD_Pct,MACD_Hist_Pct,VWAP,VWAP_Dist,MACD_Hist_Slope,RSI_Divergence,ATR_Volatility,ATR_Pct,Garman_Klass,RSI_Velocity,RSI_Acceleration,ROC_5,Market_RSI,RSI_Lag_1,Target,Ticker
2025-06-10,1571.935546875,1583.2621501262925,1553.7144894707471,1560.116482612782,8591925,1533.5187255859375,1482.2069482421875,0.6162887467860226,1528.126999211521,1531.9801995262271,-0.002515176316179026,0.8084800808600789,14.209846439302055,11.979740301248329,2.230106138053726,1533.5187255859375,16.96052894493644,1567.4397834758104,1499.5976676960647,-1.4448445103326848,25.828401282632644,5390398.6,1.8707667620359645,-0.8377899944324574,29.16607506777277,0.00903971315334278,0.2649094255620574,1470.5839550504775,1.068919283034775,0.16176973316258314,0.0,0.016430954395031894,-0.9410147422406756,0.00015544790731781608,3.778954388391348,1.3511669595342894,0.034348712648194724,0.13284742568677682,0.5959657095179982,1,INFY.NS
2025-06-11,1606.5062255859375,1609.9534525332194,1566.1244242034918,1566.1244242034918,10597410,1536.5126098632813,1483.2675537109376,1.151451792720486,1535.591687437656,1534.9027887834707,0.00044882233534208345,1.67061034120132,18.648234712747353,13.313439183548134,5.334795529199219,1536.5126098632813,23.44262016036621,1583.3978501840138,1489.6273695425489,-1.0516492991343154,26.981838575394022,6600219.2,1.9024409588587257,0.17243995803292583,28.28514830123304,0.011607944255512745,0.6302708015908264,1470.7810796569302,1.0922809980399437,0.3049428131561153,0.0,0.016795352638956002,-0.8638655019390009,0.00013055787463254608,15.336268377824013,11.557313989432664,0.05150854194453158,0.580126563081326,0.8084800808600789,0,INFY.NS
2025-06-12,1584.345458984375,1603.452969273507,1574.0037782857437,1592.6188275892266,10483574,1537.3980651855468,1483.8053002929687,0.7578842841338801,1540.2349037754389,1536.8417170266434,0.0022078960449863822,0.9660060485009588,20.14527850620243,14.679807048078994,5.465471458123437,1537.3980651855468,24.92772005890876,1587.2535053033644,1487.5426250677292,-0.9612768472419602,26.549234623508678,7307226.2,1.3699011438269955,-0.18489623359600835,25.29625510820494,0.012715205760177832,0.6545846976988368,1470.9645579017024,1.077079288194685,0.20420832475145034,0.0,0.01675722581395079,-0.8710509101998356,0.00016132856173854514,-12.480129769417005,-27.816398147241017,0.03493529938983353,-0.24955540580976365,1.67061034120132,1,INFY.NS
2025-06-13,1577.844970703125,1584.7394243828517,1546.5244044661895,1552.2369998927122,6968315,1539.0802917480469,1484.8521240234375,0.6174121067524496,1543.816814911409,1538.4496877590545,0.003488659522021061,0.6427293333328791,20.570042772015086,15.857854192866212,4.712188579148874,1539.0802917480469,26.49678775515348,1592.0738672583539,1486.08671623774,-0.8669132988336953,27.815050157649484,7908885.2,-0.3471982955765135,-0.40133325120380764,23.571447375211996,0.013036795853800232,0.5650504495403788,1471.0678244305948,1.072584788069755,-0.03945932341961976,0.0,0.017628506395818113,-0.6879039149204504,0.0001944939442717193,-5.7252971659944905,6.754832603422514,0.024427598165118525,-0.7702397931675179,0.9660060485009588,1,INFY.NS
2025-06-16,1599.31640625,1610.1505483486199,1573.01891647278,1575.875214344727,5591842,1543.297833251953,1487.1859985351562,0.9074472848850383,1549.102490276989,1540.8366178959543,0.00536453526936338,1.1088220080427227,22.381239915385322,17.162531337370034,5.218708578015288,1543.297833251953,29.046815498723827,1601.3914642494008,1485.2042022545054,-0.7163894621054341,28.62886001784206,8446613.2,-1.025908533575791,-0.1704840103236404,20.53854620628193,0.013994253937436795,0.6178571937908529,1471.1710467789933,1.0871043239680187,-0.015429272102985045,0.0,0.017900685509110503,-0.6303794704067233,0.0001879488640733509,8.287224682318282,14.012521848312772,0.03236063218141738,-0.11590092766573584,0.6427293333328791,1,INFY.NS
2025-06-17,1615.173583984375,1622.5604988569514,1591.2399317053334,1596.2630097727385,7622083,1548.269384765625,1489.3776098632814,1.0872462448254585,1555.3949753919783,1543.7517930366766,0.007542133656338024,1.2293058549583782,24.810172198370537,18.692059509570136,6.118112688800402,1548.269384765625,32.39812855659671,1613.0656418788185,1483.4731276524317,-0.5194393614785386,29.638101285947464,8252644.8,-0.21404643584792796,0.36717739788210946,17.97698525480512,0.015360684724147387,0.7183563190070901,1471.3291599015593,1.0977649515846202,0.08704476866086847,0.0,0.018349793223360555,-0.5358324340896826,0.00013638777309372908,2.1652368205903656,-6.121987861727916,0.02750624044053973,-0.1483786931521436,1.1088220080427227,0,INFY.NS
2025-06-18,1608.2791748046875,1619.9011823893957,1596.5585788351507,1596.5585788351507,5629707,1552.5125671386718,1492.4734936523437,0.8954878359331322,1560.4315658122364,1546.2822785962064,0.009150520194065894,0.9588043305558359,25.880463457618816,20.129740299179872,5.750723158438944,1552.5125671386718,34.46317995850431,1621.4389270556803,1483.5862072216632,-0.40020970327643324,28.7315986300887,7259104.2,-0.6732314199006548,0.670155260191868,16.265058047379586,0.01609202174786955,0.67696418555722,1471.4445219445918,1.0929934162106645,0.033079740679222196,1.0,0.017864807976250716,-0.6371124689954429,8.467198762632805e-05,-4.781021184026088,-6.946258004616453,0.0011036055699711333,-0.34154281491567706,1.2293058549583782,0,INFY.NS
2025-06-19,1593.997802734375,1605.4228739879738,1587.2018168292147,1599.4148737815738,5147760,1557.061505126953,1496.1549658203126,0.5756841797501759,1563.6283502810115,1548.1534756212327,0.009995698038632239,0.6888922547495822,25.284821931961005,21.1607566257361,4.124065306224907,1557.061505126953,33.57949232041636,1624.2204897677857,1489.9025204861205,-0.45905727238135086,29.048180915836042,6191941.4,-0.4995188116000453,0.4377560127738475,17.326573311563514,0.015862519941100963,0.4861897986707854,1471.5400568278485,1.083217405695707,-0.12509724788538706,1.0,0.01822347613403621,-0.5614560724675389,6.070016757659369e-05,-4.7780338252985075,0.0029873587275801583,0.00609232266565618,-0.23548711863465696,0.9588043305558359,0,INFY.NS
2025-06-20,1598.429931640625,1606.1122510729595,1584.6410236941556,1594.58871180959,9202821,1560.9919067382812,1500.9915185546874,0.5821319973883404,1566.9427866009746,1550.1251013474835,0.01084924386996968,0.9032759543359876,24.883565242762188,21.905318349141318,2.97824689362087,1560.9919067382812,33.591713520387934,1628.175333779057,1493.8084796975054,-0.46311152395593946,28.914508548670092,6638842.6,1.222789567416828,0.6490961276803596,16.97192798358477,0.015567504555677448,0.3464248449268768,1471.7116548030672,1.0861026522580024,-0.17344997174637966,0.0,0.01808931875981095,-0.5892066036014985,8.833086913564745e-05,3.816676116239705,8.594709941538213,0.013046250626464806,0.2563626955486944,0.6888922547495822,0,INFY.NS
2025-06-23,1560.116455078125,1576.8601291540897,1551.6461498856431,1576.8601291540897,7943676,1562.2442016601562,1504.4392260742188,-0.08193107137580011,1566.2926597892747,1550.516919140842,0.01017450403389602,0.41313491069690234,21.22927124204807,21.77010892772267,-0.5408376856745996,1562.2442016601562,33.03677878777683,1628.31775923571,1496.1706440846026,-0.4976478888835978,30.026057317880877,7109209.4,0.38751736639219686,0.5570101228005486,16.314632980729844,0.013607491397795287,-0.07971433388664118,1471.819676447464,1.0599915737257863,-0.2990099217729817,0.0,0.019246035909785516,-0.346084183569284,8.589289408127211e-05,-8.68597313787263,-12.502649254112335,-0.02451044147279724,0.3150500925710689,0.9032759543359876,1,INFY.NS
2025-06-24,1557.7525634765625,1584.739449496533,1552.827953627288,1576.860073737694,8083992,1563.883349609375,1508.3272290039063,-0.1489183551935715,1565.4793172833022,1550.8006698991055,0.009465205728304326,0.287596848376792,17.935718820371903,21.00323090625252,-3.0675120858806153,1563.883349609375,31.883166157515532,1627.6496819244062,1500.117017294344,-0.5683977164040311,31.18685820979743,7201591.2,0.4032784181625568,0.16341239474291988,16.67280466862672,0.011513843238576859,-0.3925465515697484,1471.9320324106034,1.058304683352403,-0.38810778561678594,0.0,0.020020418480451857,-0.18328393968156026,0.00014948809170365986,-2.222017416269111,6.463955721603519,-0.03555099035619691,0.30899937260465027,0.41313491069690234,1,INFY.NS
2025-06-25,1590.550537109375,1595.4751470327865,1561.199813873949,1566.025955644839,7813533,1567.0798400878907,1512.7594946289062,0.346546450009085,1567.8670525048328,1552.3594882210768,0.009989673398084393,0.5864658229392623,17.76726716930716,20.35603815886345,-2.588770989556288,1567.0798400878907,31.14691355694132,1629.3736672017733,1504.7860129740081,-0.6158554716301091,32.0451542329197,7638356.4,0.09359616939875097,0.419572404216233,15.507616751408849,0.011170514079725979,-0.32641836983371514,1472.0604904160211,1.0804926478665746,-0.12875625490041087,0.0,0.02014720908595443,-0.15654782951118715,0.00014253776747779584,5.301530843328187,7.523548259597298,-0.011023358365294667,0.3841886546764565,0.287596848376792,0,INFY.NS
2025-06-26,1591.6339111328125,1599.5132869304996,1582.3756205245834,1584.5425210067874,6519233,1569.660333251953,1516.891943359375,0.3206882992958018,1570.1305628503546,1553.8996616685959,0.010445269782940426,0.5105510758305752,17.51923639989468,19.788677807069696,-2.269441407175016,1569.660333251953,30.92451069288813,1631.5093546377293,1507.8113118661768,-0.6317327718447231,31.454199286697627,7912651.0,-0.5251574150814368,0.573191868571817,15.184015145429399,0.011007076613123126,-0.28729609665657846,1472.175937066692,1.081143816481704,0.05014159808501992,0.0,0.019762207293202712,-0.23739031963432053,5.031667173745625e-05,-1.3384015323089997,-6.639932375637187,-0.001482995520763808,0.4368471454025969,0.5864658229392623,0,INFY.NS
2025-06-30,1577.6480712890625,1590.648993297183,1570.064099926214,1590.648993297183,6294505,1574.2549926757813,1525.0963842773438,0.009597330782502966,1572.0204621632156,1555.955837587365,0.0103246018863554,-0.03938255948416817,15.020456269344777,18.30831788107166,-3.287861611726882,1574.2549926757813,28.594431056933164,1631.4438547896477,1517.0661305619149,-0.7747130198905734,30.701438124518354,7524706.2,-0.4862634920843497,0.5104500678912529,15.804536614013017,0.009520790182985716,-0.41406097337319053,1472.4305523151072,1.071458391574748,-0.06455306624367063,1.0,0.019460257761690074,-0.3007119119976597,5.881553750455776e-05,-6.140973414774436,-2.552915929781989,0.011237376641899166,0.22513981245930023,0.30767844896169405,1,INFY.NS
2025-07-01,1582.57275390625,1593.308307768125,1576.3676970723639,1584.7395342639384,4178937,1577.3968994140625,1528.5619799804688,0.039166266766335764,1573.0254423292188,1556.9996382273214,0.010292747479461737,-0.47995150120250624,14.08552987203916,17.46376027926516,-3.378230407225999,1577.3968994140625,25.582138839388996,1628.5611770928406,1526.2326217352845,-0.9562197916243066,28.780836864949315,6743695.2,-1.1601164427691042,0.3662965529625362,17.674040105673914,0.008900399578637428,-0.42359123961386874,1472.4997205528982,1.0747524986368224,-0.04705327531528846,1.0,0.018186106638010693,-0.5686911771308366,5.640717176805388e-05,-7.7964332059478565,-1.6554597911734206,0.015933333066898703,0.2120470517722389,-0.03938255948416817,1,INFY.NS
2025-07-02,1586.2169189453125,1624.1364168524187,1579.2239966239758,1593.6038341220215,8653641,1580.3171997070312,1532.6482470703124,0.05102433254269298,1574.2817734355135,1558.1454139417524,0.010356131943378415,-0.08232933573729476,13.483221445676008,16.66765251254733,-3.1844310668713227,1580.3171997070312,22.80688994780494,1625.9309796026412,1534.7034198114213,-1.1223909035740776,29.66726350268139,6911716.8,0.8081095410866055,0.24852635393672928,18.12228484490571,0.0085002380725031,-0.39876549518443327,1472.658622050533,1.0771110800523889,0.006520580106046643,0.0,0.01870315664165742,-0.4594611522655224,0.00038485646558053944,7.027993348512069,14.824426554459926,-0.0027246026221451336,0.49047979461293073,-0.47995150120250624,1,INFY.NS
2025-07-03,1594.293212890625,1607.786716594206,1590.6490495377586,1594.0962765801005,5259695,1583.4886474609375,1535.883994140625,0.13224551785330493,1576.1876248121907,1559.5629746848456,0.010659813292049958,0.16265107252717692,13.501935199055424,16.03450904984895,-2.5325738507935256,1583.4886474609375,19.777052382820607,1623.0427522265786,1543.9345426952964,-1.3026788485147225,28.478319054983622,6659809.2,-0.6310166681034376,0.047728312201917665,18.349332578793568,0.008468915937091958,-0.3174770969661933,1472.7558212472923,1.0825237896804927,0.053042724487215046,1.0,0.01786266091125695,-0.6361637318715907,5.741453543545342e-05,4.329805151976082,-2.6981881965359875,0.0016707998863381146,0.7283985157286228,-0.08232933573729476,1,INFY.NS
2025-07-07,1602.4681396484375,1619.2118141254034,1598.5284515362102,1615.2721260131761,3294523,1589.9398803710938,1542.9173828125,0.15959294946625618,1582.117751932251,1563.3705006493724,0.011991560078100214,-0.3312696283792089,15.088067091740413,15.69429875768804,-0.606231665947627,1589.9398803710938,16.165159539740525,1622.2701994505749,1557.6095612916126,-1.5155787531969256,27.254191393489368,5159613.8,-1.1004792415154212,0.018234184204194273,19.053215926578893,0.009415517674529954,-0.08301885201449916,1472.9088952049017,1.0879614787209988,0.12021095066934143,1.0,0.017007633861268915,-0.815161730982929,5.8171998435280934e-05,-8.77225283140541,-8.824986589384743,0.0157323225699475,0.7682701873813061,0.1655495547193445,1,INFY.NS
2025-07-08,1613.9915771484375,1621.378491891406,1597.0509674297891,1603.4529602070286,4590681,1592.0426818847657,1546.407236328125,0.31503391035351924,1585.1533543337925,1565.3556409042378,0.012647422037656444,-0.019378173492806353,15.832880367252983,15.722015079601029,0.11086528765195425,1592.0426818847657,16.433002552746657,1624.908686990259,1559.1766767792724,-1.4985742027460527,27.32454288687307,5241962.6,-0.36112200910581377,0.21879385863949807,18.861014050404183,0.00980976641477667,0.003628449107858544,1473.0023764009534,1.0957155283700009,0.0536232532189876,0.0,0.01692979274101878,-0.8308571744346887,9.7698042710434e-05,5.502209862937775,14.274462694343185,0.01985300401806911,0.9336085040205074,-0.3312696283792089,0,INFY.NS
2025-07-09,1609.0670166015625,1613.3022292758048,1599.1193284889714,1613.1052929685202,4580828,1592.170721435547,1549.4994482421876,0.23123642158097976,1587.4308459783422,1567.0698125002114,0.012993060880697096,0.15061335014304844,15.843149409943862,15.746241945669597,0.09690746427426511,1592.170721435547,16.561105160642832,1625.2929317568326,1559.0485111142614,-1.4886547017763188,26.881320792872593,4427400.0,0.1341045920989872,0.216517977429301,18.539581105792525,0.009846171257301398,0.0019858241350874015,1473.0930673039973,1.0923050636212823,0.043698560903107905,0.0,0.01670615363780647,-0.877238555874602,3.655826423530074e-05,2.9988399115953186,-2.5033699513424565,0.014405405328448584,0.8632701666802128,-0.019378173492806353,0,INFY.NS
2025-07-10,1591.43701171875,1614.1886858160015,1582.868118202301,1614.1886858160015,5330179,1592.5252990722656,1552.1885571289063,-0.06659513172998013,1587.8123855726667,1568.025388940154,0.01261905372965569,-0.22815987484889172,14.264264089093103,15.4498463743543,-1.1855822852611961,1592.5252990722656,16.46035583519763,1625.446010742661,1559.6045874018703,-1.4923044305812603,27.584845095365203,4441496.8,0.6495542170646078,-0.37539968872133245,18.26551899701903,0.008963134565834153,-0.1541787684082186,1473.1897954993633,1.0802661113867578,-0.08146395762859468,0.0,0.017333293678757418,-0.7443209575418805,0.00011412404406285667,-6.677681008414915,-9.676520920010233,-0.0017915156062769944,0.1642006619973771,0.15061335014304844,0,INFY.NS
2025-07-11,1570.85205078125,1582.8680505457567,1539.433016356687,1555.2902357933656,11391755,1592.1756530761718,1554.3338745117187,-0.40167803759967013,1586.1971155925319,1568.1362384241186,0.011517415850648196,0.08005278608918714,11.222584813194771,14.604394062122395,-3.381809248927624,1592.1756530761718,16.858069400316168,1625.891791876804,1558.4595142755395,-1.466374279221917,27.957717495871,5837593.2,2.5154882498390214,0.0587769918993407,17.58503818000902,0.0071442659463736066,-0.42724814966128866,1473.3427225876817,1.0661823801744577,-0.22145412812553314,0.0,0.01779780437117962,-0.6458194784276682,0.0003488040506012846,5.430025453812533,12.107706462227448,-0.027914883536400925,0.02003453666358771,-0.22815987484889172,0,INFY.NS
2025-07-14,1546.623046875,1567.7988696310574,1536.2813659941348,1567.7988696310574,9173426,1589.5409851074219,1555.9615893554687,-0.7602346156527635,1582.4281566670527,1567.292583853565,0.009657145685117436,-0.2913467424020783,6.778812022597094,13.039277654217337,-6.260465631620242,1589.5409851074219,19.58102685863038,1628.7030388246826,1550.3789313901611,-1.3029605754231808,28.14765956143315,7013373.8,0.979888506937986,-0.33573958985188074,17.141172545293244,0.004382976211488321,-0.7946339402425313,1473.446415663079,1.0496635849353164,-0.3281267117161952,1.0,0.01819943108846488,-0.5606558260384102,0.00013476818963631577,-6.541873115785194,-11.971898569597727,-0.034849424704125,-0.2439458985370268,0.08005278608918714,1,INFY.NS
2025-07-16,1583.6561279296875,1587.6942841349517,1554.6993967165145,1555.1918577227598,6223491,1585.6357666015624,1560.2085620117186,-0.07987755300182149,1580.7583397688345,1567.723283519405,0.008314640974240456,-0.2383035423522775,4.277337547601064,9.908137170707338,-5.630799623106274,1585.6357666015624,18.892959043286474,1623.4216846881354,1547.8498485149894,-1.3369115126486057,29.371768393649063,7946731.6,-0.6528018438537152,-0.3833906040891425,16.21108970696135,0.0027009257073946497,-0.6976785750267767,1473.6367220061443,1.0746584312677603,0.039760273547309335,0.0,0.018546809421339943,-0.48655296755125976,9.343745071650053e-05,6.776172771975787,12.63108816304571,-0.015792312196880487,-1.1796132293097814,-0.6236032708939344,0,INFY.NS
2025-07-18,1562.1846923828125,1575.1857343566385,1556.176692489401,1568.0942241264431,5161833,1582.1048156738282,1564.0002783203124,-0.3790718684935255,1577.1683234178058,1567.200921434069,0.006360002631066488,-0.33921173252703685,0.7482949561701844,6.842563404213372,-6.094268448043188,1582.1048156738282,19.901773519021585,1621.9083627118714,1542.301268635785,-1.2714953746176376,29.449162088426174,7109674.2,-0.8299620496106868,-0.6993048385495227,15.71700907588633,0.00047900543374824984,-0.7635773623335005,1473.8064705487536,1.0599659613389758,-0.0296679917039569,0.0,0.018851267863537403,-0.4217288869188784,6.819751961655518e-05,2.11880244237701,6.021251831804712,-0.00551761599326106,-1.6728463196399874,-0.45994866121829886,0,INFY.NS
2025-07-21,1560.4119873046875,1565.041072656143,1543.1758521432762,1556.1767745731315,3682661,1582.1195922851562,1563.6057788085936,-0.4087056510194444,1575.5724818832232,1566.934688723113,0.005512541921669791,-0.4423769394995327,-0.5375351894010691,5.366543685490484,-5.904078874891553,1582.1195922851562,19.884690790507296,1621.8889738661708,1542.3502107041415,-1.2708135286651625,29.80091993250515,6011521.2,-1.181899592275443,-0.7536156208899857,13.012209508310047,-0.00034448286335534605,-0.7401574278378985,1473.8508855382963,1.0587312479272801,0.016915259892156663,1.0,0.019098110098462216,-0.3693042888724533,9.612243701754318e-05,-1.8172611119756965,-3.9360635543527067,0.008915514648219158,-1.3368332375639536,-0.33921173252703685,0,INFY.NS
2025-07-22,1547.2139892578125,1561.889351060241,1541.4029254290974,1541.4029254290974,8473741,1581.5926635742187,1564.0798071289062,-0.6203640865499245,1572.8716730617555,1566.1613279597677,0.00428458102124447,-0.6650664376059221,-2.5916579660022308,3.7749033551919413,-6.3665613211941725,1581.5926635742187,20.687796531521506,1622.9682566372617,1540.2170705111757,-1.2215497050438464,28.056206032698064,6183308.0,1.1771638951676002,-0.8060247948053444,13.409943160949336,-0.0016750481730350407,-0.803886221075183,1473.9454193254685,1.0497091472802802,-0.01759891489097934,0.0,0.018133371484158067,-0.5730613755841794,8.16928030252009e-05,-3.9194362470471305,-2.102175135071434,-0.009270886363677233,-1.2480065286950488,-0.4423769394995327,0,INFY.NS
2025-07-23,1550.7596435546875,1567.897309898412,1526.629055261839,1552.5325511946266,8035026,1579.6031188964844,1564.1624291992186,-0.528000118481196,1570.7657654896539,1565.557340336039,0.003326882394798479,-0.7430221097897618,-3.888634636625511,2.2421957568284507,-6.130830393453962,1579.6031188964844,21.670959765525815,1622.945038427536,1536.2611993654327,-1.1606391578230415,29.46323867467517,6545615.0,0.7316344342605177,-0.43835412741388774,12.128861884548218,-0.0025075675993923756,-0.7718628901216539,1474.032801276086,1.052052330322757,-0.01462196411318119,0.0,0.01899922969825217,-0.3895485878781103,0.00035522963536755467,-1.378976267946257,2.5404599791008735,-0.02077249208008658,-0.7115440817982268,-0.6650664376059221,0,INFY.NS
2025-07-24,1529.0914306640625,1558.1466301517212,1524.8562179010848,1556.1767861186595,14169664,1576.4759948730468,1563.4115307617187,-0.8396248293015135,1566.79678122055,1564.1273046626281,0.0017066875247062497,-1.3702070423485198,-6.588987932387454,0.47595901898526977,-7.064946951372724,1576.4759948730468,24.207536928900836,1624.8910687308485,1528.0609210152452,-1.0071958630394606,29.653193179910254,7904585.0,2.4826283258637534,-1.2327258228236762,13.03604289315359,-0.004309086952061226,-0.900773343613792,1474.1635570040805,1.03726036598789,-0.04567324204248503,0.0,0.019392688092583384,-0.30605528040330077,0.00011412144235189004,-11.044184577073906,-9.66520830912765,-0.01957689309385091,-1.1101506008349813,-0.7430221097897618,0,INFY.NS
2025-07-30,1496.0965576171875,1498.7557989957106,1483.2925712781332,1496.9830114866083,5719051,1558.6144226074218,1560.9042651367188,-1.0994051719345517,1542.5630698384816,1553.650597305575,-0.007136435622214465,-1.5067475202676472,-19.802542634337442,-9.797679578921699,-10.004863055415743,1558.6144226074218,41.22701542302949,1641.0684534534807,1476.160391761363,0.027450625770494723,31.21500251960515,8850055.4,-1.077156717806695,-0.5590798703550137,14.063396175257859,-0.013236139427968101,-1.2953972196268952,1474.2444148114344,1.0148226051163627,0.04281033056787199,0.0,0.020864296733173998,0.005440961669515611,5.364296811659869e-05,4.074106364959192,3.802945492662843,-0.03524923166829386,-1.1095967164773928,-1.7406050963145583,0,INFY.NS
2025-07-31,1486.247314453125,1504.0743788045277,1474.428250322285,1486.936711768862,6851407,1553.2121276855469,1560.5688305664062,-1.177394294195552,1537.1996645636857,1551.0073313113614,-0.008902386512894553,-1.4199908378150967,-21.662539300870094,-12.170651523311378,-9.491887777558716,1553.2121276855469,43.33103644660757,1639.874200578762,1466.5500547923318,0.16235135037127188,29.618012028189405,7386404.0,-0.20255683153983975,-0.3387971864332082,14.885698682198974,-0.014575326118470667,-1.2353795934436562,1474.2583216343817,1.0081322198713807,0.09116611798664617,0.0,0.01992805082987656,-0.19321773548551374,0.00019806902359470292,1.4904609101423603,-2.583645454816832,-0.028019329225022815,-0.9636862327665221,-1.5067475202676472,0,INFY.NS
2025-08-01,1447.4412841796875,1476.1024890867666,1443.4031282013243,1471.3749358302919,8702978,1544.7861206054688,1559.1212182617187,-1.7002955272333877,1528.6512473842572,1546.9459176983546,-0.011826315390072305,-1.5299436518009026,-25.968572844315304,-14.930235787512164,-11.03833705680314,1544.7861206054688,46.73781332259297,1638.2617472506547,1451.3104939602829,0.3822179070855729,30.208976418524085,6956747.8,0.8025761118332947,-0.5017958305740083,16.136307637314186,-0.017941019872881825,-1.4737355228801727,1474.2348793867225,0.9818254230844267,-0.07140006387011315,0.0,0.02087060577082027,0.006975883047668283,0.00014701794378518604,-1.9841940614384868,-3.474654971580847,-0.030414993512353328,-1.1261837221241107,-1.4199908378150967,0,INFY.NS
2025-08-04,1458.177001953125,1460.4423706154291,1429.1218033326475,1439.4634841975633,8610216,1537.5715637207031,1557.5833471679687,-1.3976022062219293,1521.9394144860541,1543.4647837475613,-0.013946135660594244,-1.6231292527319794,-28.189897161734052,-17.58216806235654,-10.607729099377512,1537.5715637207031,48.469723692307724,1634.5110111053186,1440.6321163360876,0.5003620428325614,29.66023935338522,7390820.0,0.5346723158401429,-0.3115255594395536,19.412618191391605,-0.01933228759194278,-1.403416437145778,1474.2037764375725,0.9891285216191914,-0.07652303666313756,1.0,0.020340630330650825,-0.10559313763503954,0.00017054654503113285,-1.696744786857991,0.28744927458049574,-0.023416880746335522,-1.035487971374279,-1.5299436518009026,0,INFY.NS
2025-08-05,1438.2816162109375,1456.4040844682859,1433.0614816224124,1456.4040844682859,10213323,1528.786065673828,1555.8495874023438,-1.5944688697322194,1513.9720051265192,1539.3399536480858,-0.016479757094221184,-2.256328774859364,-31.196094880892133,-20.304953426063662,-10.891141454828471,1528.786065673828,49.79523539188284,1628.3765364575938,1429.1955948900622,0.5978871084537228,29.097427418547746,8019395.0,0.8717591054017813,-0.46016893750811627,21.35274415425342,-0.021689837740577256,-1.4588515646616995,1474.1571570774959,0.9756636931860906,0.01023412941634785,0.0,0.020230688545684876,-0.12890200628137768,6.996564262243764e-05,-11.303466241431096,-9.606721454573105,-0.035277725625895595,-1.145918531908651,-1.6231292527319794,0,INFY.NS
2025-08-06,1415.037353515625,1434.14486387826,1408.7339490588547,1430.1067078263497,10566934,1519.0845825195313,1553.617919921875,-1.8356066115548906,1504.5496573540531,1534.4653418781854,-0.019495835916043574,-2.2466778523548254,-35.05011011939246,-23.25398476472942,-11.796125354663037,1519.0845825195313,52.17536564058829,1623.435313800708,1414.7338512383546,0.7631581999313977,29.10446131984161,8988971.6,0.5663277880826924,-0.7534268452268229,23.57646070557348,-0.02476974196637747,-1.604058354742331,1474.07361676914,0.9599502612475284,-0.08398338406630358,0.0,0.020567980942363326,-0.057124983231201194,0.00011645227728190259,0.04894999078638307,11.352416232217479,-0.054180462944627306,-1.1180967167760596,-2.256328774859364,0,INFY.NS
2025-08-07,1415.234375,1420.2574529025999,1392.876574581379,1408.4383894942564,9892020,1510.2744506835938,1551.1221264648439,-1.6856976681298754,1496.0434399870005,1529.7896176868842,-0.02205935856126901,-2.3022259241302017,-37.65448945998378,-26.134085703780293,-11.520403756203486,1510.2744506835938,54.15413185691237,1618.5827143974186,1401.966186969769,0.9035413144730557,29.702449637983282,9597094.2,0.11549318001517704,-0.5422309814221046,25.800177256887054,-0.02660653961288721,-1.5633735086106795,1473.9816199703785,0.9601438415686899,-0.044463469266323455,0.0,0.020987654174230527,0.03217575582608863,0.00018053278612076675,-1.1150644207284728,-1.1640144115148559,-0.04778002877620313,-0.9062826350582407,-2.2466778523548254,0,INFY.NS
2025-08-12,1402.62744140625,1419.2726477892124,1399.5742071536924,1406.6655976905836,9899184,1486.8628540039062,1543.5559545898439,-1.5117821952995938,1472.0855525626764,1515.5248589236285,-0.02866287946723309,-2.2511022289458276,-42.430008017401406,-33.687709537989626,-8.74229847941178,1486.8628540039062,61.23621793541751,1609.3352898747412,1364.3904181330713,1.39645025279123,27.894414011610593,9406303.0,0.183829940519997,-0.7848075060767932,31.857636467866005,-0.03025037637566221,-1.188355453338664,1473.7177475622543,0.951761247176674,0.18754194338829674,0.0,0.01988725814721273,-0.20230091188018398,9.447817892032888e-05,-1.889461332941167,-4.956595127963396,-0.024789425382920616,-1.340281761957588,-2.152090492395865,1,INFY.NS
2025-08-13,1405.0897216796875,1412.3781686321047,1400.953097311154,1403.5138705026145,10318063,1477.9345336914062,1541.1015307617188,-1.3165514647567707,1465.704997240487,1511.1940692277876,-0.030101409814634304,-2.095038528561569,-42.39915539118829,-35.42999870862936,-6.969156682558925,1477.9345336914062,59.37003611358299,1596.674605918572,1359.1944614642402,1.2999935481006466,26.332603945204482,9356528.8,0.3406676795260458,-0.9184713446028084,33.6791085129773,-0.03017540783123291,-0.9414069561346213,1473.6179229390075,0.9534966288122729,0.22277772622220315,1.0,0.018740870094562843,-0.4464987028715594,3.2498134359205436e-05,2.6883749925231513,4.577836325464318,-0.007029942927812338,-0.9324537719767942,-2.2511022289458276,1,INFY.NS
